PRODUCT_ID,PRODUCT_NAME,SUMMARY,PRICE,CATEGORY_IDS,IMAGE_URL
96172    ,Pennant SS                                                 , Features:<br /><br />+ 90% Cotton                                                                                                                                                                                                                                                        ,24.26  ,250100|streetwear|Burton               ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w1NzcwNnxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJoa1pTOW9OV0V2T0RjNU5qazNNRFF4T0RJd05pNXFjR2N8YzFkZWIxYWQxYWRkMTE2YmZmMTMzYjg5MDg5NDExNmFlZDNmNDk3ZGZhN2I2MjU1NzZmZDUzMzE5OGY5ZmUzMg
96502    ,Hawkeye Painted white                                      , It is the perfect combination - low profile with a penthouse view. There is nothing blocking your vision                                                                                                                                                                                 ,28.31  ,210200|Anon                            ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wzNTg5NnxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJneVpTOW9aR1V2T0RjNU5qZzVNVFl4TVRFMk5pNXFjR2N8MTgzNGI5OWRiYzU0MjVkNzI1NTBjNTQ1NzFjMWEwZjE3MDBjZDU4MTFiN2E5ODZhMTE2ODUxMWMyMTgwYzNjMg
96977    ,Custom Est 11/12                                           , The feel is real.                                                                                                                                                                                                                                                                        ,24.26  ,50100|Burton|snow                      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w1NzEyMHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJoaVlTOW9Oekl2T0RjNU5qWTVNek0yTkRjMk5pNXFjR2N8YzRkMmVmYTVkMTdkZTVlNTIzMTc0MDRjOTA4Yjc1ZjQ5YmRlYjJjZjk2NTY4MDQ4MGUxOGRlNGRmZGUwYWNlMA
96990    ,Custom 11/12                                               , Champagne taste on a beer budget.                                                                                                                                                                                                                                                        ,17.78  ,50100|Burton|snow                      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w1NTU5MHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnME55OW9OV1F2T0RjNU5qY3dOemM0TWpZNE5pNXFjR2N8YzU5YzM1ZmVhYTNjNzY5ZDQzN2Y1MDcwZGE4NWEzMmRmMjEwYzQ2MWY5MmUxY2FlOTA4OTRmYmEyNmI3ZDBlMQ
97199    ,Monkeywrench 157 11/12                                     , Piping hot from the house of Jeremy.                                                                                                                                                                                                                                                     ,72.86  ,snow|10100|Burton                      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w2MzgwOXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnNFpTOW9NakF2T0RjNU5qYzNOVGswTURFeU5pNXFjR2N8ZGNlNmUyMzEzMzdjZjZkMjY0OTZjNTBkY2Q4NGNiNmFhOWVjMTY3OGRjZTI5Y2JiNjVkY2RhZjc0OGM2NmU1Nw
97252    ,Twc Standard 156W 11/12                                    , Nothing is standard when it’s coming from Shaun.                                                                                                                                                                                                                                         ,97.16  ,snow|10100|Burton                      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w2MzMwMHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnME5pOW9PVEl2T0RjNU5qYzNOalU1TlRRNE5pNXFjR2N8Y2U3NTg0ZGVkNTI0Yjc0NGFhMWE2YjRmNjJkYmZiOWM2NzJlOWUyOTllYmI2MmE1MDM0NGYxNjE2YjEyMTg1MQ
97607    ,Budmo Pant                                                 , The Budmo Pant by Nike 6.0 is a loose fit cargo pant with a myriad of pockets                                                                                                                                                                                                            ,101.21 ,Nike 6.0|snow|190300                   ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w0MjM1N3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJneE1pOW9PVGN2T0RjNU5qYzNNVE0xTWpZd05pNXFjR2N8NDE5OWM5MmVhYmRiM2Q0YmE2MGZjMjc2OTliMzIwNmVlODBkMWZiMjJlZjg0NTMxZGQ4NGYwNDAzYzdhYzMzZg
97692    ,Heritage Pipe Glove                                        , You want to drop into and out of the pipe                                                                                                                                                                                                                                                ,259.160,190700|Oakley                          ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w1NzgzOXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnelpTOW9NMk12T0RjNU5qYzFNakF4T1RRNE5pNXFjR2N8OGI1YzJmZDI2ZjFkOGQ2NzQzNjRlZGZlOTIwMWNkZGQ4ZjVmMmFhY2RiNTg1NDVmYjNjZjdmYzU3ZmJhZWFmZQ
97693    ,Sadplant Pipe Glove                                        , There is definitely no need to be sad                                                                                                                                                                                                                                                    ,161.96 ,190700|Oakley                          ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w1OTYwNXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnNU1DOW9NalF2T0RjNU5qYzBOekV3TkRJNE5pNXFjR2N8MTA0Y2E1YzZjYzc2ZDc2MWY0MjZlNzBkYTBjZjk1MTQxMGFmZDhkYzEyNTZkOGIzZDc0MDQyZThlOWIxNDE0NA
97788    ,Landen Insulated Pant                                      , The Landen Insulated Pant by Vans!                                                                                                                                                                                                                                                       ,80.9599,190300|Vans|snow                       ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wzNTQyM3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJoaVl5OW9aR0l2T0RjNU5qYzJOakV3T1RjeU5pNXFjR2N8MWYzMjQwODEyYzdiZmNiZDJjODU1NTU5ZmU3M2IwN2M4ZWFkMTZjYmViNDhiZmFiNmRkNTlkNzkwYzczNzhkMg
98851    ,Lenus Belt                                                 , Your pants are always sliding down? Well                                                                                                                                                                                                                                                 ,36.4099,Billabong|streetwear|251100            ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w1OTgxOXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJneVlTOW9PVFl2T0RjNU5qa3pNVFF5TkRJNE5pNXFjR2N8MjgwZGNlMjY5MTM5N2JmMTYwNWY0ZThkNTE0ZWU5NTZmNjJlMjIyN2Y5NGJhNDFiZTQxODNmOTJhNjBiM2I0YQ
98908    ,Tarzo Pants youth                                          , Solid coloured                                                                                                                                                                                                                                                                           ,24.26  ,Orage|snow|kids|330700                 ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w0NDM5N3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJoaU1pOW9Oamt2T0RjNU5qYzVPVGcyTURjMk5pNXFjR2N8YzllZTQ0Y2Y1NmUwNjAwZmM5ZDRmYzJlOWNkMDViOGQyMjNjNzYwMWUwYzYwMmE2YzkxMjgzZDU2YzNjZGUyZg
98913    ,Plan B Youth Pant                                          , You need a plan B.? Here it is! The Plan B pant by Quicksilver fulfilles all your wishes.                                                                                                                                                                                                ,89.06  ,Quiksilver|snow|kids|330700            ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w0Mzk3OHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnNVlTOW9OamN2T0RjNU5qYzVOemc1TkRZNE5pNXFjR2N8MDFiMDI3MWU5MjhiMzFhMTBjYThiYjU2YTFlNWMwOTRmZjBkODM0YjQ5YjFlZjlhNzBiOWFiYWQ3MTQxM2QyZQ
98929    ,Luna Twill Pant Women                                      , The Luna Twill Pant fits easily even the most eye-catching jacket. Through the adjustable waistband                                                                                                                                                                                      ,20.21  ,Roxy|snow|200300                       ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wzNzkyN3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnME5DOW9NR012T0RjNU5qZzFOVFUyTmpNMk5pNXFjR2N8NGRiM2RlNDA5YzU0YmM2MTVjOTg1MWUyNjVhN2NiZTc2OWIxN2UwZTVlNTQ3M2ZmNDM3YjZkZGY3MDkxMDQxYw
98951    ,Mountain SS Basic Tee Logo youth                           , The Mountain Logo tee by Quiksilver is                                                                                                                                                                                                                                                   ,56.66  ,Quiksilver|kids|streetwear|270100      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wzNzk2MXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMFpDOW9Nemt2T0RjNU5qa3pORGN3TVRBNE5pNXFjR2N8MjBiOGQ4Zjc2NmM2ODZlMWZmOWMxYWRjZmY1YTc2NzVhYWZhZTE0N2ZmODIwNWIzOWUyYWU0Zjk5ZmQ2NTI4OQ
99063    ,Mannual Bricks Insulated Jacket youth                      , Actually various pieces of art look rather similar to the Mannual Bricks Insulated Jacket by 686. So you can not be surprised if people start looking at you approvingly                                                                                                                 ,56.66  ,snow|kids|330100                       ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w5MzIxMHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnME1TOW9OVEV2T0RjNU5qYzRNVFV4TURZNE5pNXFjR2N8ZTAwNmQwZjA3YjU3NGM5OWIyZjg3NDUxMDk2M2U0NmExNGJmODUxNTdiMzhiNjI0ODdiNDE4ODAyMGQ4NzIwNg
99146    ,Arc Jacket Women                                           , Rest less - rip more! The Arc jacket by Volcom allows you everything and gives you an amazing style!                                                                                                                                                                                     ,68.81  ,200100|Volcom|snow                     ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w0NTY5NHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnek5DOW9aV0V2T0RjNU5qZ3hOemc0TXpFMk5pNXFjR2N8NWQ0ZTZmODYyYjBkZmQ1MTFiNjFkZDFmNzdjZDNiNDQ5NDkzNGQ1NDZlMzdjMDYwMDk5MDY4ZGMwMmYwNDE4MA
99154    ,Twain Pant Women                                           , Function meets style at the highest stage. The Volcom Twain pant is so cool                                                                                                                                                                                                              ,12.92  ,200300|Volcom|snow                     ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wzNTE0OXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJoaFpDOW9Zakl2T0RjNU5qZzBOak01TVRNeU5pNXFjR2N8NWE4MjliZjA0ZjEyNTA3OWQxZTc5OWI2MTMxNTY2NDAyMDQ4ZmNiZDUyMGVkNDFkODg3YWI4ODRmZGQ3OTU3OA
99277    ,Spaghetti SS Women                                         , Comfy Volcom tee with a edgy logo print at front. 100% Cotton                                                                                                                                                                                                                            ,686    ,Volcom|streetwear|260100               ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w1MjA4NXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnNE15OW9PRGt2T0RjNU5qazFOams0TXpNeU5pNXFjR2N8YTVkZGYwZWRlMWFkZmYzYTM4M2JlODkxYzZhOWZjYWQ0NmUyMDk4YmJiNjI0MTVhYTA2ZTRjMjhjMGI3OTc1ZA
300026673,Sneakers Vans Old Skool black/white 10.5                   ,Classic Vans Old Skool in a black colourway.                                                                                                                                                                                                                                              ,105.26 ,shoes|Vans|230000                      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wxOTc1M3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnd09TOW9Oak12T0RjNU5qWTBPRFkyT1RJeE5DNXFjR2N8ZjZlNzExZmQ5YzVkOTQ4ZDc0YTk5ZmM5NmYxMDk0ZGNmMGZkYmZkYjMyMGZiYmQ2YmM0ZGVlZjlkNTI1MzI3Zg
300026674,Sneakers Vans Old Skool black/white 11.0                   ,Classic Vans Old Skool in a black colourway.                                                                                                                                                                                                                                              ,97.16  ,shoes|Vans|230000                      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wxOTc1M3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnd09TOW9Oak12T0RjNU5qWTBPRFkyT1RJeE5DNXFjR2N8ZjZlNzExZmQ5YzVkOTQ4ZDc0YTk5ZmM5NmYxMDk0ZGNmMGZkYmZkYjMyMGZiYmQ2YmM0ZGVlZjlkNTI1MzI3Zg
300026675,Sneakers Vans Old Skool black/white 12.0                   ,Classic Vans Old Skool in a black colourway.                                                                                                                                                                                                                                              ,24.26  ,shoes|Vans|230000                      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wxOTc1M3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnd09TOW9Oak12T0RjNU5qWTBPRFkyT1RJeE5DNXFjR2N8ZjZlNzExZmQ5YzVkOTQ4ZDc0YTk5ZmM5NmYxMDk0ZGNmMGZkYmZkYjMyMGZiYmQ2YmM0ZGVlZjlkNTI1MzI3Zg
300026676,Sneakers Vans Old Skool black/white 8.5                    ,Classic Vans Old Skool in a black colourway.                                                                                                                                                                                                                                              ,59.46  ,shoes|Vans|230000                      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wxOTc1M3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnd09TOW9Oak12T0RjNU5qWTBPRFkyT1RJeE5DNXFjR2N8ZjZlNzExZmQ5YzVkOTQ4ZDc0YTk5ZmM5NmYxMDk0ZGNmMGZkYmZkYjMyMGZiYmQ2YmM0ZGVlZjlkNTI1MzI3Zg
300026677,Sneakers Vans Old Skool black/white 9.0                    ,Classic Vans Old Skool in a black colourway.                                                                                                                                                                                                                                              ,59.46  ,shoes|Vans|230000                      ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wxOTc1M3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnd09TOW9Oak12T0RjNU5qWTBPRFkyT1RJeE5DNXFjR2N8ZjZlNzExZmQ5YzVkOTQ4ZDc0YTk5ZmM5NmYxMDk0ZGNmMGZkYmZkYjMyMGZiYmQ2YmM0ZGVlZjlkNTI1MzI3Zg
